tau_1,tau_2,patch_acc_multi,patch_f1_macro,patch_pre_macro,patch_rec_macro,patch_f1_weighted,patch_pre_weighted,patch_rec_weighted,patch_f1_micro,patch_acc_bin,patch_f1_bin,patch_pre_bin,patch_rec_bin
0.19,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.19,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.19,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.19,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.2,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.2,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.2,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.2,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.2,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.2,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.2,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.2,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.2,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.2,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.2,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.2,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.2,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.2,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.2,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.21,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.21,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.21,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.21,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.21,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.21,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.21,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.21,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.21,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.21,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.22,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.22,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.22,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.22,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.22,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.22,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.22,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.22,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.22,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.22,0.22,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.23,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.23,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.23,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.23,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.23,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.23,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.23,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.23,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.23,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.22,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.23,0.23,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.24,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.24,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.24,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.24,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.24,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.24,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.24,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.24,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.24,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.22,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.23,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.24,0.24,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.25,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.25,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.25,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.25,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.25,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.25,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.25,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.25,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.25,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.22,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.23,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.24,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.25,0.25,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.26,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.26,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.26,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.26,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.26,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.26,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.26,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.26,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.26,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.22,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.23,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.24,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.25,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.26,0.26,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.27,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.27,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.27,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.27,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.27,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.27,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
0.27,0.08,0.9697,0.8331,0.8634,0.8149,0.9685,0.9689,0.9697,0.9697,0.9848,0.9259,0.9804,0.8772
0.27,0.09,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.1,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.11,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.12,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.13,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.14,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.15,0.9716,0.837,0.8729,0.8152,0.97,0.9705,0.9716,0.9716,0.9867,0.9346,1.0,0.8772
0.27,0.16,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.17,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.18,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.19,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.2,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.21,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.22,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.23,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.24,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.25,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.26,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.27,0.27,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.28,0.0,0.9697,0.8317,0.8719,0.8068,0.9679,0.9685,0.9697,0.9697,0.9848,0.9245,1.0,0.8596
0.28,0.01,0.9167,0.7586,0.7495,0.85,0.9335,0.9584,0.9167,0.9167,0.9318,0.7429,0.6265,0.9123
0.28,0.02,0.9375,0.7713,0.7741,0.8332,0.9458,0.9599,0.9375,0.9375,0.9527,0.8031,0.7286,0.8947
0.28,0.03,0.9527,0.7953,0.8033,0.8357,0.9561,0.9638,0.9527,0.9527,0.9678,0.8571,0.8226,0.8947
0.28,0.04,0.9602,0.8116,0.8189,0.8369,0.9612,0.9651,0.9602,0.9602,0.9754,0.887,0.8793,0.8947
0.28,0.05,0.964,0.8225,0.8309,0.8375,0.964,0.9661,0.964,0.964,0.9792,0.9027,0.9107,0.8947
0.28,0.06,0.9697,0.8382,0.8601,0.8384,0.9689,0.9705,0.9697,0.9697,0.9848,0.9273,0.9623,0.8947
0.28,0.07,0.9678,0.8262,0.8535,0.8146,0.967,0.9681,0.9678,0.9678,0.983,0.9174,0.9615,0.8772
